Unnamed: 0,xuhao,author,content,zan,zhuanfa,pinglun,public_time
323,324,石峰融媒,:#中考延期#【定了！株洲市2020年初中学业水平考试时间确定！】全国高考延期一个月举行，教育部要求，2020年初中学业水平考试原则上安排在高考之后，经研究决定，我市初中学业水平考试顺推一个月，即7月16日--18日进行。具体安排如下：【考试年级：八年级】7月16日，考试科目：地理、生物【考试年级：九年级】7月16日，考试科目：语文7月17日，考试科目：物理、历史、数学7月18日，考试科目：道德与法治，化学、英语5月15日--28日，考试科目：体育（如疫情防控有需要，体育考试若需调整，届时将提前通知。）,0,0,0,04月16日
324,325,江津发布,:【2020年重庆市中考确定考试时间为7月12日至14日】重庆市教委今日印发《关于延迟2020年初中学业水平暨普通高中招生考试的通知》，通知指出，根据国家和我市疫情防控的工作部署，结合高考延期一个月举行的实际，按照教育部关于“中考原则上安排在高考之后”的工作要求，经市政府批准同意，2020年中考时间为7月12日至14日。考试科目、每科考试时间和计分办法等维持不变。,1,0,0,04月16日
325,326,封情陳,:来了！四川这些城市中考、中小学暑假时间已确定大全资讯  1小时前昨日，成都发布中小学暑假时间（详情请点击→《成都：周末不补课，小学7月8日放暑假，中学7月16日放暑假》）4月16日，攀枝花市教育和体育局发出《关于2020年中考延期及春季学期教学安排调整的通知》。为切实保障学生身心健康，2020年春季学期，非毕业年级周末不上课，因疫情耽误的教学内容，学校可在2020年春季、秋季学期利用传统活动、文化节、运动会、研学旅行等机动时间，及周一至周五下午放学后至18:00之间安排课时补齐。攀枝花2020年春季学期教学安排初高中毕业年级可在周末安排适当时间（不超过1天）上课，春季学期结束时间初三为中考结束时间（7月15日）、高三为高考结束时间（7月9日）。义务教育非初三年级周末不安排上课，春季学期结束时间为7月9日。高中阶段教育（含中职学校）非毕业年级（中职为非2020年高考班级）周末不安排上课，春季学期结束时间为7月15日。特殊教育学校及幼儿园，周末不安排上课，春季学期结束时间按照义务教育阶段学校执行。攀枝花春季学期中小学期末考试（监测）时间春季学期中小学期末考试（监测）时间调整为：小学四年级为6月16日。初中一年级为6月17—19日。高中一、二年级为7月10日—11日。小学四年级、初中一年级攀枝花市监测结束后，继续开展本学期教学，直至学期结束。中小学非全市监测年级期末考试在春季学期结束之前由县（区）、学校自行安排。攀枝花高中阶段教育学校招生考试（中考）时间4月16日，攀枝花市教育和体育局还发出《攀枝花市教育和体育局关于2020年中考延期及教学安排调整的通知》，调整了高中阶段教育学校招生考试（中考）时间。关于中考体育考试时间，《通知》规定：由于攀枝花市初三学生2020年4月7日才开学，需要给学生一定体考准备时间，攀枝花市中考体育考试时间调整为5月8日—14日。关于中考文化考试时间，《通知》规定：根据教育部的安排，中考原则上在高考后进行，2020年全国高考延期一个月举行，考试时间为7月7日—8日，攀枝花市中考文化考试推迟一个月，考试时间调整为7月12日—15日（15日进行初二年级地理、生物毕业会考）。4月16日，内江市应对新型冠状病毒感染肺炎疫情应急指挥部发布第29号通告，明确了内江市幼儿园开园、中考及中,1,0,0,04月16日
326,327,株洲新闻广播,:【2020年株洲中考时间确定了！】全国高考延期一个月举行，教育部要求，2020年初中学业水平考试原则上安排在高考之后，经研究决定，我市初中学业水平考试顺推一个月，即7月16日--18日进行。具体安排如下：考试年级：八年级7月16日，考试科目：地理、生物考试年级：九年级7月16日，考试科目：语文7月17日，考试科目：物理、历史、数学7月18日，考试科目：道德与法治，化学、英语5月15日--28日，考试科目：体育（如疫情防控有需要，体育考试若需调整，届时将提前通知。）（记者伊凡通讯员陈章蓉）,2,0,0,04月16日
327,328,人民政协报,:【高考延期你慌了吗？这些备考笔记记得来抄！】日前，教育部发布公告，经党中央、国务院同意，2020年全国普通高等学校招生统一考试（以下简称高考）延期一个月举行，考试时间为7月7日至8日。疫情期间停课不停学，线上教学是否高效？遇到了哪些问题？高考延期一个月，孩子们的备考是否受到影响？如何利用这一个月高效备考？面对压力和焦虑，考生和家长如何进行心理调节？高考志愿又该如何填报？围绕这一系列问题，人民政协报、人民政协网联合“假如我是委员”平台携手策划了一期线上访谈节目，邀请心理学专家、高考报考专家、高三教师以及高三学生等，共同交流讨论，为考生更好地备考提供帮助。http://t.cn/A6waTW0J,1,1,0,04月16日
328,329,智慧红谷滩,:【刚刚！江西这些考试时间定了】#发现南昌遇见南昌##南昌身边事##抗击疫情南昌在行动#4月15日上午，江西省新型冠状病毒肺炎疫情防控工作新闻发布会（第二十五场）举行，相关部门就2020年普通高考有关情况进行全面解答。2020年全国普通高考延期一个月举行。江西省普通高考时间为7月7日一9日。http://t.cn/A6waPEy4,3,5,0,04月16日
329,330,关注世间冷暖,:#重庆中考时间已定7月12—14日#《通知》指出，为切实保障广大考生和涉考工作人员的生命安全和身体健康，切实保证初中学业水平暨普通高中招生考试（以下简称“中考”）公平公正，确保重庆市2020年中考组织工作平稳有序，根据国家和重庆市疫情防控的工作部署，结合高考延期一个月举行的实际，按照教育部关于“中考原则上安排在高考之后”的工作要求，经重庆市政府批准同意，2020年中考由往年的6月12日至14日顺延一个月举行，2020年中考时间为7月12日至14日。考试科目、每科考试时间和计分办法等维持不变。,0,0,0,04月16日
330,331,重庆应急发布,:【重磅！2020年重庆市中考延期一个月举行，考试时间为7月12日至14日】重庆市教委今日印发《关于延迟2020年初中学业水平暨普通高中招生考试的通知》。按照教育部关于“中考原则上安排在高考之后”的工作要求，经市政府批准同意，2020年中考由往年的6月12日至14日顺延一个月举行，2020年中考时间为7月12日至14日。考试科目、每科考试时间和计分办法等维持不变。http://t.cn/A6wXH5HT,1,0,0,04月16日
331,332,攀枝花综合广播,:【攀枝花市今年中考延迟至7月12日至15日举行】今年，攀枝花市中考文化考试延期一个月，调整为7月12日—15日举行。根据教育部、四川省教育厅关于延迟高考、中考时间的相关规定，以及全省基础教育会议关于2020年教学计划调整的相关要求，为切实保障学生身心健康，4月16日，市教育和体育局发出《攀枝花市教育和体育局关于2020年中考延期及教学安排调整的通知》，调整了高中阶段教育学校招生考试（中考）时间。关于中考体育考试时间，《通知》规定：由于全市初三学生2020年4月7日才开学，需要给学生一定体考准备时间，我市中考体育考试时间调整为5月8日—14日。关于中考文化考试时间，《通知》规定：根据教育部的安排，中考原则上在高考后进行，2020年全国高考延期一个月举行，考试时间为7月7日—8日，我市中考文化考试推迟一个月，考试时间调整为7月12日—15日（15日进行初二年级地理、生物毕业会考）。相关链接：攀枝花市2020年中考体考总分增至80分根据《2020年攀枝花市高中阶段教育学校招生体育考试实施方案》，2020年攀枝花市中考体育项目采用“2+X1+X2”模式，总分从2019年的60分变为80分。“X1”已由家长代表抽签确定为跳绳。一、体考的对象范围参加2020年我市高中阶段教育学校招生考试的考生。二、体考的时间安排体育考试的具体时间：2020年5月8-14日。三、体考的项目构成按“2+X1+X2”设置体育考试项目，分值为：80分。“ 2”为：掷实心球（满分15分）和800米（女生）／1000米（男生）（满分20分），两项合计满分35分。“X1”为：跳绳（，满分15分）“X2”为：篮球（运球上篮20 分，定点投篮10 分）、足球（绕杆射门20 分，颠球10 分）、排球（传/垫球进框20 分，发球10 分）三选一，由学生自选一项，该项满分30 分。市教体局,0,0,0,04月16日
332,333,攀枝花教育体育,:【重磅！我市今年中考延迟至7月12日至15日举行】2020年高考延期一个月，中考会延期吗？答案来了：2020年，我市中考文化考试延期一个月，调整为7月12日—15日举行。根据教育部、四川省教育厅关于延迟高考、中考时间的相关规定，以及全省基础教育会议关于2020年教学计划调整的相关要求，为切实保障学生身心健康，4月16日，市教育和体育局发出《攀枝花市教育和体育局关于2020年中考延期及教学安排调整的通知》，调整了高中阶段教育学校招生考试（中考）时间。关于中考体育考试时间，《通知》规定：由于全市初三学生2020年4月7日才开学，需要给学生一定体考准备时间，我市中考体育考试时间调整为5月8日—14日。关于中考文化考试时间，《通知》规定：根据教育部的安排，中考原则上在高考后进行，2020年全国高考延期一个月举行，考试时间为7月7日—8日，我市中考文化考试推迟一个月，考试时间调整为7月12日—15日（15日进行初二年级地理、生物毕业会考）。相关链接：攀枝花市2020年中考体考总分增至80分根据《2020年攀枝花市高中阶段教育学校招生体育考试实施方案》，2020年攀枝花市中考体育项目采用“2+X1+X2”模式，总分从2019年的60分变为80分。“X1”已由家长代表抽签确定为跳绳。一、体考的对象范围参加2020年我市高中阶段教育学校招生考试的考生。二、体考的时间安排体育考试的具体时间：2020年5月8-14日。三、体考的项目构成按“2+X1+X2”设置体育考试项目，分值为：80分。“ 2”为：掷实心球（满分15分）和800米（女生）／1000米（男生）（满分20分），两项合计满分35分。“X1”为：跳绳（，满分15分）“X2”为：篮球（运球上篮20 分，定点投篮10 分）、足球（绕杆射门20 分，颠球10 分）、排球（传/垫球进框20 分，发球10 分）三选一，由学生自选一项，该项满分30 分。@四川教育@攀枝花日报@攀枝花晚报@FM910攀枝花汽车电台,4,0,3,04月16日
333,334,用户7361049499,:2020年全国高考延期一个月举行，考试时间为7月7日至8日http://t.cn/A6Zaf0os,0,0,0,04月16日
334,335,光仔公馆,:2020年全国高考延期一个月举行，考试时间为7月7日至8日>>http://t.cn/A6w6Tlhh2020年全国高考延期一个月举行，考试时间为7月7日至8日,0,0,0,04月16日
335,336,小黄人杂货,:#周末怎么度过#高考? 今日份鸡汤     鸡汤虽迟必到       这个咬紧牙关? 最后拼一把的阶段         只有坚持努力才永远不会后悔#壁纸#无水印高清壁纸#高清壁纸##停课不停学##今年高考报名人数1071万##2020年全国高考延期一个月举行#,0,0,0,04月15日
336,337,hs_手机用户30__96532280_1,:#周末怎么度过#高考? 今日份鸡汤     鸡汤虽迟必到       这个咬紧牙关? 最后拼一把的阶段         只有坚持努力才永远不会后悔#壁纸#无水印高清壁纸#高清壁纸##停课不停学##今年高考报名人数1071万##2020年全国高考延期一个月举行#,0,0,0,04月15日
337,338,净沐兮晨25243,:#2020年全国高考延期一个月举行##高考确认延期一个月#忧，因为中考也要推迟 2020年全国高考延期一个月举行，对你来说是喜还是忧？,2,0,1,04月15日
338,339,用户6271365208,:#2020年全国高考延期一个月举行##高考确认延期一个月#是忧吧，毕竟孩子们要晚放假一个月，路上车很堵 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月15日
339,340,筱残04612,":我推荐了@小达人看热点提出的问题""2020年全国高考延期一个月举行，对你来说是喜还是忧？""，已有@卢诗翰@冰彬兵@电影怅客等人回答，等你围观。 2020年全国高考延期一个月举行，对你来说是喜还是忧？",0,0,0,04月15日
340,341,美丽凤桥,:【权威发布】重磅！2020年全国高考延期一个月举行关于2020年全国高考时间安排的公告经党中央、国务院同意，2020年全国普通高等学校招生统一考试（以下简称“高考”）延期一个月举行，考试时间为7月7日至8日。具体科目考试时间安排为:7月7日，语文9:00至11:30；数学15:00至17:00。7月8日，文科综合/理科综合9:00至11:30；外语15:00至17:00。湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。教  育  部2020年3月31日,0,0,0,04月15日
341,342,赣州发布,:【最新消息】录取推迟！江西2020年高考疑问全解答！录取推迟！江西2020年高考疑问全解答！2020年江西省普通高考什么时候举行?今年高考延期一个月举行的主要考虑是什么?在疫情防控期间，参加体育类专业考试应注意哪些问题?2020年全省体育类专业统一考试较2019年有什么变化?等问题都一一解答了。,3,1,0,04月15日
342,343,用户yib5tqp4st,:#2020年全国高考延期一个月举行##高考确认延期一个月#好消息。到目前为止，高考依旧是很多人决定一生的人生大考。延期一个月，尽可能地减少疫情对临考孩子们的影响，是非常公正的。祝愿今年的孩子们都取得好成绩！ 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月15日
343,344,纸_鸢hn,:#周末怎么度过#高考? 今日份鸡汤     鸡汤虽迟必到       这个咬紧牙关? 最后拼一把的阶段         只有坚持努力才永远不会后悔#壁纸#无水印高清壁纸#高清壁纸##停课不停学##今年高考报名人数1071万##2020年全国高考延期一个月举行#,0,0,0,04月15日
344,345,萍乡广电,:4月15日，记者从江西省新冠肺炎疫情防控工作新闻发布会了解到，江西省普通高考具体科目考试时间确定了。经党中央、国务院同意，2020年全国普通高考延期一个月举行。江西省普通高考时间为7月7日－9日，具体科目考试时间为：7月7日，语文9:00－11:30；数学15:00－17:00。7月8日，文科综合/理科综合9:00－11:30；外语15:00－17:00。7月9日，技术9:00－11:00。,2,0,0,04月15日
345,346,中国科学院大学,:#2020年全国高考延期一个月举行#距离2020年高考还有83天，毕业于西安铁一中的贺胤涵与学弟学妹们分享备考经验：建立自己的知识体系、提高知识收纳能力、学会在高压中抵抗干扰……加油啊！#国科大#等你来~ 中国科学院大学的微博视频,14,0,2,04月15日
346,347,啵啵儿EK,:我们加油＾０＾~考大学#高考加油##山东开学时间##山东高考##2020年全国高考延期一个月举行#,8,0,0,04月14日
347,348,橘子爱吃桃-,:作为一个恋家小孩 对于这个通知真的是暴击啊 好不容易才走读的我 要待到高考 我的天 我要好好缓一下了 前些日子期盼着开学 其实不仅仅是课堂 而是教我们的老师 我可爱的同学 我的沙雕朋友 美味食堂 快乐体育课 啊啊啊啊啊啊啊啊啊啊啊啊啊 天啊#2020年全国高考延期一个月举行##这届高三实在太难了#,1,0,0,04月14日
348,349,孤独的人群,:#2020年全国高考延期一个月举行##高考确认延期一个月#这是喜，2020年是特殊的一年，对于最后一届文理分科的高中生也是很重要的一年，有更多的时间准备高考，，能多提高几分也是幸运的，在大学可以选择自己喜欢学的内容，最后关头戒骄戒躁，心情平和 2020年全国高考延期一个月举行，对你来说是喜还是忧？,1,0,0,04月14日
349,350,金吉列SJZ澳新李玉妹,:日前，教育部宣布2020年 高考延期1个月至7月7日、8日 举行。那么，在这多出的一个月里，我们可以做些什么吗？跟我一起来看看吧！http://t.cn/A6wINJ3L石家庄,0,0,0,04月14日
350,351,用户7420868124,:#2020年全国高考延期一个月举行##高考确认延期一个月#我都大学毕业十年了……只希望本届高考生都不要受影响，仍然考出好成绩 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月14日
351,352,Alucdd,:#2020高考[超话]#距离高考不到100天啦师弟师妹们要加油鸭！老师姐闲不住给你们整理了一波疫情知识点[给力]把资料分享给高考的宝宝们能帮助到你们 那是一件值得师姐开心的事情,2,0,6,04月14日
352,353,广州教育,:#教育关注#【广东省教育厅关于延期举行2020年初中学业水平考试的通知】为切实保障广大考生和涉考工作人员的生命安全和身体健康，切实保证初中学业水平考试公平公正，确保2020年初中学业水平考试组织工作平稳有序，根据国家和省疫情防控的工作部署，结合高考延期一个月举行的实际，经研究决定，原定于6月举行的2020年初中学业水平考试顺延举行。使用省统一考试试卷的市语文、数学、英语、道德与法治、历史、地理、物理、化学和生物学等科目顺延一个月安排在7月20-22日进行，使用分市命制试卷的市初中学业水平考试相应科目的考试时间由相关市教育行政部门确定。初中学业水平考试体育与健康等科目及物理、化学、生物实验操作统一考试等也一并推迟举行，具体考试时间由各市教育行政部门根据本地实际情况确定。http://t.cn/A6wIL1hp,3,0,0,04月14日
353,354,芍庭,:《速看！2020年全国高考延期一个月举行，考试时间为7月7日至8日》速看！2020年全国高考延期一个月举行，考试时间为7月7日至8日http://t.cn/A6ZaqaEa,0,0,0,04月14日
354,355,James-Ding1111,:#2020年全国高考延期一个月举行##高考确认延期一个月#既是机遇也是煎熬！ 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月14日
355,356,卫涛学长,:一)高考时间安排。3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。(二)中考时间安排。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。http://t.cn/A6wqIvwV,0,1,0,04月14日
356,357,尾房网,:#盐城[超话]##2020年全国高考延期一个月举行##盐城爆料#买房小知识，买房时候说的赠送面积到底是怎么回事？,0,0,0,04月14日
357,358,厦门卫视,:【面对疫情下的高考，钟南山、蒋昌建想和孩子们说说“心理”话！】3月31日，教育部宣布2020年高考延期一个月举行。今年的报考人数也是恢复高考以来最多的一年，人数达1071万。  “人生大考”遇上国家的“疫情大考”，对考生、家长和学校都是考验。详情请戳：http://t.cn/A6wVZIUghttp://t.cn/A6wVZxRM,8,3,0,04月13日
358,359,微盘州,:#高考#【贵州省2020年高考第二次英语听力考试时间确定】4月13日，#高考确认延期一个月#从贵州省招生考试院获悉，根据教育部考试中心工作安排，贵州省2020年高考第二次英语听力考试时间安排已确定，该项考试将在2020年7月9日上午9:00至9:30举行。按照要求，各市（州）、县（区、特区）、贵安新区要立即通知到各考生、各考点，并做好宣传引导工作，确保考试顺利实施。via贵州日报,0,0,0,04月13日
359,360,天角涯边的小乐乐,:#2020年全国高考延期一个月举行##高考确认延期一个月#喜吧，反正不相干，有瓜吃不香吗？ 2020年全国高考延期一个月举行，对你来说是喜还是忧？,1,0,0,04月13日
360,361,北京教育播报,:北京公布今年中高考时间4月12日下午，北京市召开疫情防控新闻发布会。市教委新闻发言人李奕介绍，2020年全国普通高等学校招生统一考试（以下简称“高考”）延期举行，北京高考时间为7月7日至10日。今年北京中考时间确定为7月17日至19日。据悉，3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。（来源：北京市教委  责编：云淡风轻 主编：播播姐）,1,0,0,04月13日
361,362,所以叫多森,:#2020年全国高考延期一个月举行##高考确认延期一个月#延期高考对我来说无影响，影响我的是疫情不是高考,0,0,0,04月13日
362,363,还有一只小胖猫,:#学科教学数学考研[超话]#[偷乐],0,0,0,04月13日
363,364,帆帆是上岸的幸运儿,:#浙江师范大学教育学[超话]#[拳头]20年3月份教育热点大汇总,4,3,4,04月13日
364,365,还有一只小胖猫,:#温州大学教育学考研[超话]#,0,0,0,04月13日
365,366,Sunshine阳光女孩儿,:#华南师范大学教育学考研交流地[超话]#[爱你]20年3月份教育热点大汇总03高考延期3月31日，教育部重磅宣布2020年全国高考时间延期一个月举行，考试时间为7月7日至8日。教育部高校学生司司长王辉表示，高考延期一个月，本科录取预计在8月底结束，专科录取预计在9月中旬结束，高校秋季开学时间相应顺延，预计本科高校9月初至中旬陆续开学，高职院校一般在10月初开学。除了高考，另外还有这些考试时间被调整：①全国高等教育自学考试推迟②高校特殊类型招生考试、高职分类招生考试推迟③2020年艺术类专业招生考试工作：原则上2020年高考前不组织现场校考④ 2020年面向香港、澳门、台湾地区研究生招生考试推迟⑤中央机关及其直属机构2020年度公务员考试录用、公开遴选和公开选调面试时间推迟⑥雅思取消4月中国大陆地区考试⑦全国英语等级考试（PETS）等推迟⑧英语专业四六级、八级考试时间调整，⑨全国会计专业技术初级资格考试推迟举行，⑩2020年上半年中小学教师资格考试推迟举行（以上考试具体考试时间将根据疫情防控工作进展另行通知）,0,0,2,04月13日
366,367,我爱迈皋桥,:经党中央、国务院同意，2020年全国普通高等学校招生统一考试（以下简称“高考”）延期一个月举行，考试时间为7月7日至8日。@栖霞视点,0,0,0,04月13日
367,368,还有一只小胖猫,:#扬州大学教育学考研[超话]#20年3月份教育热点大汇总[偷乐]03高考延期,0,0,2,04月13日
368,369,Sunshine阳光女孩儿,:#华中师范大学教育学考研交流地[超话]#[可爱]20年3月份教育热点大汇总03高考延期3月31日，教育部重磅宣布2020年全国高考时间延期一个月举行，考试时间为7月7日至8日。,0,0,2,04月13日
369,370,教育学考研er,:#山东师范大学教育学考研[超话]#,0,0,2,04月13日
370,371,呵呵呵无悔,:#2020年全国高考延期一个月举行##高考确认延期一个月#对于我一个19年就毕业的来说，完全没影响,8,0,0,04月13日
371,372,还有一只小胖猫,:#湖南师范大学教育学考研[超话]#【20年3月份教育热点大汇总】,0,0,2,04月13日
372,373,Ken叔税服你,:3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。,0,0,0,04月13日
373,374,欠欠不吃葡萄皮,:#2020年全国高考延期一个月举行##高考确认延期一个月#喜 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月13日
374,375,82号古宅,:受疫情影响，2020年高考延期一个月举行，考试时间改为7月7日至8日。,0,0,0,04月13日
375,376,凰荼94834,:#2020年全国高考延期一个月举行##高考确认延期一个月#喜忧参半吧 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月13日
376,377,北交的放羊娃,:3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。,0,0,0,04月13日
377,378,河南微博,:【教育部：#中考原则上安排在高考后进行#】#周刊君与你共同战疫#3月31日，教育部发布公告，明确2020年全国高考延期一个月举行。针对外界关心的中考时间安排的问题，教育部有关负责人表示，中考一般由各地根据实际情况确定考试时间，以往各地中考基本上是安排在高考之后进行。考虑到今年疫情防控和延期开学等特殊情况，教育部将指导各地加强省级统筹，根据本省实际情况确定中考时间，原则上还是安排在高考之后进行。（中新网）,0,0,0,04月13日
378,379,用户6223669896,:#2020年全国高考延期一个月举行##高考确认延期一个月#挺好，对同学们是负责的。话说我还是第一批六月高考的…… 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月12日
379,380,扑朔迷离的巧克力,:#2020年全国高考延期一个月举行##高考确认延期一个月#对我来说不喜也不忧，对于高考学者来说有利于加强孩子们的心理安抚，毕竟因为疫情的原因推迟 也不是什么坏事，时刻准备着战斗，力争通过！ 2020年全国高考延期一个月举行，对你来说是喜还是忧？,0,0,0,04月12日
380,381,高考大仙儿语文黄鹤,:【大仙儿语文】2018年高考语文真题（浙江卷）·语言文字运用·解析#高考[超话]##逆袭##2020高考延期##高考##高考加油##高考加油##高考，加油##语文##2020年全国高考延期一个月举行#,2,0,0,04月12日
381,382,转身看见2020,:【环球网】3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情 定了! 北京市中高考时间及初高三开学安排出炉http://t.cn/A6wGB1lG,0,0,0,04月12日
382,383,安阳学院文传学院团委,:#文传微分享#3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。重磅！北京开学时间来了！,0,0,0,04月12日
383,384,锋嘉汇供应链金融,:全国高考时间已确定！2020年全国高考延期一个月举行，考试时间为7月7日至10日。 菏泽·曹县,1,0,1,04月12日
384,385,花城咖,:#抗疫最前线#【定了！北京市中高考时间及初高三开学安排出炉】3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。http://t.cn/A6wGQZT7,0,0,0,04月12日
385,386,小梁小梁神采飞扬Yeah,:等一个结果 去年的七月有相遇 希望今年的七月有惊喜#李现[超话]##2020年全国高考延期一个月举行#,3,0,0,04月12日
386,387,黑龙江气象爱好者,:#北京开学时间高考中考时间确定#【北京公布中高考时间和初高三开学时间安排，大学另行安排】3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。,1,0,0,04月12日
387,388,妖孽一般的男人丶,:#2020年全国高考延期一个月举行##高考确认延期一个月#喜 2020年全国高考延期一个月举行，对你来说是喜还是忧？,2,0,0,04月12日
388,389,首都师范大学,:#首都师范大学[超话]#定了！北京市中高考时间及初高三开学安排出炉3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。详细内容：http://t.cn/A6wG6CRN,26,2,10,04月12日
389,390,教育面对面RBC,:#高考时间安排#3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。,0,1,0,04月12日
390,391,CETV新闻,:【定了！北京市中高考时间及初高三开学安排出炉】3月31日，教育部发布公告，明确2020年全国高考延期一个月举行，湖北省、北京市可根据疫情防控情况，研究提出本地区高考时间安排的意见，商教育部同意后及时向社会发布。北京市依据公告立即开展相关研究，在广泛听取意见的基础上，结合北京实际情况，综合研判、审慎研究，经市委市政府研究同意，报教育部批准后，确定2020年北京市高考时间为：2020年7月7日至10日，其中7月7日至8日为全国统一高考时间；7月9日至10日为普通高中学业水平等级性考试时间。按照教育部和北京市的要求，结合疫情防控、延期开学特殊情况和北京实际，在对中高考系统考虑，整体设计的基础上，确定2020年北京市中考时间为：2020年7月17日至19日。http://t.cn/A6wG6CRN,3,1,0,04月12日
